activityName,activityCategoryName,activityStartDate [ms],activityStartDate,activityEndDate [ms],activityEndDate,activityDuration [ms],activityDuration
wasting time ,Wasted Time,1558845948240,Sun May 26 10:15:48 GMT+05:30 2019,1558855544690,Sun May 26 12:55:44 GMT+05:30 2019,9596450,2 h 39 min
Eating,Eating,1558855544690,Sun May 26 12:55:44 GMT+05:30 2019,1558856375920,Sun May 26 13:09:35 GMT+05:30 2019,831230,13 min
internet time waste,Wasted Time,1558856375920,Sun May 26 13:09:35 GMT+05:30 2019,1558858032214,Sun May 26 13:37:12 GMT+05:30 2019,1656294,27 min
memorizing,studying,1558858032214,Sun May 26 13:37:12 GMT+05:30 2019,1558866153764,Sun May 26 15:52:33 GMT+05:30 2019,8121550,2 h 15 min
internet time waste,Wasted Time,1558866153764,Sun May 26 15:52:33 GMT+05:30 2019,1558866779778,Sun May 26 16:02:59 GMT+05:30 2019,626014,10 min
memorizing,studying,1558866779778,Sun May 26 16:02:59 GMT+05:30 2019,1558868214385,Sun May 26 16:26:54 GMT+05:30 2019,1434607,23 min
wasting time ,Wasted Time,1558868214385,Sun May 26 16:26:54 GMT+05:30 2019,1558869469007,Sun May 26 16:47:49 GMT+05:30 2019,1254622,20 min
Break,Health,1558869469007,Sun May 26 16:47:49 GMT+05:30 2019,1558873792072,Sun May 26 17:59:52 GMT+05:30 2019,4323065,1 h 12 min
Break,Health,1558873792072,Sun May 26 17:59:52 GMT+05:30 2019,1558874932072,Sun May 26 18:18:52 GMT+05:30 2019,1140000,19 min
memorizing,studying,1558874932072,Sun May 26 18:18:52 GMT+05:30 2019,1558880640611,Sun May 26 19:54:00 GMT+05:30 2019,5708539,1 h 35 min
Break,Health,1558880640611,Sun May 26 19:54:00 GMT+05:30 2019,1558881469335,Sun May 26 20:07:49 GMT+05:30 2019,828724,13 min
Eating,Eating,1558881469335,Sun May 26 20:07:49 GMT+05:30 2019,1558884228337,Sun May 26 20:53:48 GMT+05:30 2019,2759002,45 min
memorizing,studying,1558884228337,Sun May 26 20:53:48 GMT+05:30 2019,1558889776105,Sun May 26 22:26:16 GMT+05:30 2019,5547768,1 h 32 min
Sleep,Rest,1558889776105,Sun May 26 22:26:16 GMT+05:30 2019,1558917976105,Mon May 27 06:16:16 GMT+05:30 2019,28200000,7 h 50 min
tatti kari,Chores,1558917976105,Mon May 27 06:16:16 GMT+05:30 2019,1558918825923,Mon May 27 06:30:25 GMT+05:30 2019,849818,14 min
shower,Chores,1558918825923,Mon May 27 06:30:25 GMT+05:30 2019,1558919365923,Mon May 27 06:39:25 GMT+05:30 2019,540000,9 min
morning routine,Chores,1558919365923,Mon May 27 06:39:25 GMT+05:30 2019,1558919545923,Mon May 27 06:42:25 GMT+05:30 2019,180000,3 min
